id,no,name,team,season,yr,pos,g,pa,ab,r,h,x2b,x3b,hr,rbi,bb,so,sb,cs,avg,obp,slg,hbp,sf,sh,tb,xbh,gdp,go,fo,go_fo
martico01,24,Cory  Martin,MAR,2011,Jr,,13,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,
martico01,24,Cory  Martin,MAR,2012,Sr,P,13,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
martido01,15,Doug  Martin,WLC,2010,Fr,,20,56,47,9,19,1,0,0,7,4,9,0,0,0.404,0.444,0.426,1,2,2,20,1,0,13,5,2.6
martido01,15,Doug  Martin,WLC,2011,So,C/INF,34,125,112,17,27,1,0,1,17,7,30,3,0,0.241,0.298,0.277,3,2,1,31,2,2,28,24,1.17
martido01,15,Doug  Martin,WLC,2012,Jr,1B,38,149,122,22,33,10,1,1,25,23,31,6,1,0.27,0.392,0.393,2,1,1,48,12,0,31,18,1.72
martido01,15,Doug  Martin,WLC,2013,Sr,INF,35,144,122,16,30,4,1,0,22,11,31,4,2,0.246,0.333,0.295,6,2,3,36,5,1,33,27,1.22
martisa01,1,Sam  Martin,LAK,2014,Fr,OF,2,2,2,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,
martisa01,1,Sam  Martin,LAK,2015,So,OF,11,17,14,2,2,0,0,0,1,3,5,1,0,0.143,0.294,0.143,0,0,0,2,0,0,3,4,0.75
martisa01,1,Sam  Martin,LAK,2016,Jr,OF,9,11,9,4,3,0,0,0,1,2,3,2,0,0.333,0.455,0.333,0,0,0,3,0,0,3,0,
martisa01,1,Sam  Martin,LAK,2017,Sr,OF,20,49,42,6,6,2,0,0,4,4,16,3,0,0.143,0.265,0.19,3,0,0,8,2,0,7,7,1.0
martiwi01,5,Will  Martin,MAR,2010,Fr,,28,92,86,13,26,3,0,0,19,3,13,1,1,0.302,0.333,0.337,1,0,2,29,3,6,31,14,2.21
martiwi01,5,Will  Martin,MAR,2011,So,,35,144,120,25,41,3,1,0,14,17,24,2,4,0.342,0.426,0.383,2,2,3,46,4,3,31,24,1.29
martiwi01,5,Will  Martin,MAR,2012,Jr,INF,35,135,117,22,35,7,0,0,19,12,22,5,0,0.299,0.368,0.359,2,2,2,42,7,5,32,27,1.19
martiwi01,5,Will  Martin,MAR,2013,Sr,SS,35,153,132,30,40,6,1,0,20,14,30,14,2,0.303,0.373,0.364,2,2,3,48,7,0,28,26,1.08
martipe01,14,Pedro  Martinez,CUC,2011,Fr,SS,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,
martymi01,7,Mitch  Marty,EDG,2014,Jr,INF,27,84,73,5,12,2,0,0,11,8,11,1,1,0.164,0.256,0.192,1,0,2,14,2,0,34,14,2.43
martzad01,2,Adam  Martz,CUW,2010,So,,40,169,147,26,52,10,0,3,35,14,23,0,0,0.354,0.413,0.483,3,3,2,71,13,3,40,36,1.11
martzad01,2,Adam  Martz,CUW,2011,Jr,,41,178,159,27,49,15,0,3,36,9,22,0,0,0.308,0.358,0.459,4,1,5,73,18,6,53,36,1.47
martzad01,2,Adam  Martz,CUW,2012,Sr,OF,37,160,146,23,50,8,1,2,24,9,7,1,0,0.342,0.375,0.452,1,4,0,66,11,2,46,45,1.02
massean01,2,Andrew  Massey,CUC,2016,Jr,SS,39,176,150,37,60,19,1,1,35,15,18,8,1,0.4,0.463,0.56,6,4,1,84,21,2,28,37,0.76
massean01,2,Andrew  Massey,CUC,2017,Sr,SS,5,12,11,2,4,1,1,0,3,0,2,0,0,0.364,0.333,0.636,0,1,0,7,2,0,2,3,0.67
masseau01,29,Austin  Massey,MAR,2015,Sr,RHP,13,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,
masseer01,7,Erik  Massey,EDG,2010,Sr,C,20,91,69,23,21,2,0,0,15,10,7,1,4,0.304,0.424,0.333,5,1,6,23,2,0,32,11,2.91
matheni01,31,Nicholas  Mathey,AUR,2016,Fr,OF/P,42,172,144,19,34,2,0,0,18,18,34,1,1,0.236,0.337,0.25,4,0,6,36,2,4,57,18,3.17
matheni01,31,Nicholas  Mathey,AUR,2017,So,OF/P,31,56,47,8,13,2,0,0,4,6,5,1,0,0.277,0.358,0.319,0,0,3,15,2,0,19,13,1.46
mathijo01,10,Jordan  Mathiebe,CUW,2013,Fr,UT,8,11,9,1,2,0,0,0,0,2,4,0,0,0.222,0.364,0.222,0,0,0,2,0,0,3,0,
mathijo01,10,Jordan  Mathiebe,CUW,2014,So,OF,28,111,91,17,29,6,2,0,15,7,21,5,2,0.319,0.406,0.429,7,1,5,39,8,0,25,21,1.19
mathijo01,10,Jordan  Mathiebe,CUW,2016,Sr,OF,14,19,16,4,2,0,0,0,1,2,6,0,1,0.125,0.222,0.125,0,0,1,2,0,0,5,4,1.25
matthsa02,2,Sam  Mattheis,WLC,2012,Fr,SS,38,121,111,10,31,1,0,0,11,4,17,8,4,0.279,0.304,0.288,0,0,6,32,1,5,34,30,1.13
matthsa02,2,Sam  Mattheis,WLC,2013,So,OF/RHP,36,142,127,23,44,6,1,0,22,10,22,21,6,0.346,0.388,0.409,0,2,3,52,7,1,26,33,0.79
matthsa02,2,Sam  Mattheis,WLC,2014,Jr,OF/RHP,31,129,116,25,39,4,1,0,27,8,11,25,3,0.336,0.37,0.388,0,3,2,45,5,5,27,33,0.82
matthsa02,2,Sam  Mattheis,WLC,2015,Sr,,36,166,149,30,53,8,0,0,27,12,15,24,5,0.356,0.406,0.409,2,2,1,61,8,4,35,43,0.81
matthdo01,13,Doug  Matthews,CUC,2014,Fr,SS/3B,23,67,56,14,16,2,0,2,12,4,15,2,0,0.286,0.354,0.429,3,2,2,24,4,1,14,13,1.08
matthdo01,13,Doug  Matthews,CUC,2015,So,3B,43,178,155,37,57,12,2,1,37,8,26,9,3,0.368,0.423,0.49,9,3,3,76,15,3,33,35,0.94
matthdo01,13,Doug  Matthews,CUC,2016,Jr,3B/OF,28,93,85,11,25,7,0,2,19,7,17,3,2,0.294,0.355,0.447,1,0,0,38,9,3,16,23,0.7
matthdo01,13,Doug  Matthews,CUC,2017,Sr,3B/OF,38,151,126,29,37,5,1,8,31,13,36,10,3,0.294,0.373,0.54,6,5,1,68,14,3,18,36,0.5
matthsa01,7,Sam  Matthies,MSOE,2010,Fr,P/OF,12,12,10,0,2,0,0,0,0,2,5,0,0,0.2,0.333,0.2,0,0,0,2,0,0,2,1,2.0
matthsa01,17,Sam  Matthies,MSOE,2011,So,,9,4,4,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,1,2.0
mattsje01,24,Jeremy  Mattson,MARN,2011,Fr,P/OF,25,84,65,12,18,0,0,0,3,18,16,4,0,0.277,0.434,0.277,0,0,1,18,0,1,15,14,1.07
mattsje01,24,Jeremy  Mattson,MARN,2012,So,OF/P,30,95,81,3,19,4,0,0,4,10,16,0,0,0.235,0.333,0.284,2,0,2,23,4,1,25,20,1.25
mayerma01,3,Matt  Mayer,CUW,2010,Jr,,31,113,97,19,33,3,0,0,14,11,10,1,0,0.34,0.414,0.371,2,1,2,36,3,3,36,17,2.12
mayerma01,3,Matt  Mayer,CUW,2011,Sr,,11,47,39,7,13,1,0,0,3,6,4,1,1,0.333,0.435,0.359,1,0,1,14,1,0,17,6,2.83
mayesje01,4,Jeffrey  Mayes,AUR,2016,Fr,IF,43,206,177,36,47,9,3,0,13,23,25,1,1,0.266,0.35,0.35,1,2,3,62,12,3,59,42,1.4
mayesje01,4,Jeffrey  Mayes,AUR,2017,So,IF,42,204,181,52,68,15,4,1,29,16,26,5,2,0.376,0.428,0.519,2,2,3,94,20,2,50,35,1.43
mccarda01,31,Dan  McCarthy,AUR,2011,Sr,P,10,1,0,0,0,0,0,0,0,1,0,0,0,,1.0,,0,0,0,0,0,0,0,0,
mcclebe01,31,Ben  McClellan,WLC,2010,Fr,,4,4,3,0,0,0,0,0,0,1,2,0,0,0.0,0.25,0.0,0,0,0,0,0,0,0,1,
mccleca01,3,Cal  McClellan,MAR,2015,Fr,INF,3,3,3,0,1,0,0,0,0,0,2,0,0,0.333,0.333,0.333,0,0,0,1,0,0,0,0,
mccoytj01,45,TJ  McCoy,MAR,2012,Fr,INF,10,13,12,0,3,1,0,0,1,1,1,0,0,0.25,0.308,0.333,0,0,0,4,1,0,5,2,2.5
mccoytj01,45,TJ  McCoy,MAR,2015,Sr,1B,41,178,147,34,52,13,2,5,47,25,21,0,1,0.354,0.449,0.571,3,3,0,84,20,6,36,35,1.03
mccoytj01,45,Tj  McCoy,MAR,2013,So,1B,11,24,24,2,10,2,1,0,9,0,3,1,0,0.417,0.417,0.583,0,0,0,14,3,1,4,6,0.67
mccoytj01,45,Tj  McCoy,MAR,2014,Jr,1B,18,47,36,10,13,6,1,0,5,9,4,0,0,0.361,0.511,0.583,2,0,0,21,7,0,8,11,0.73
mccumbr01,10,Brandon  McCumber,MSOE,2014,Fr,RHP/OF,33,121,103,8,19,2,0,0,8,8,11,3,0,0.184,0.261,0.204,3,1,6,21,2,1,41,33,1.24
mccumbr01,10,Brandon  McCumber,MSOE,2015,So,OF/P,29,106,90,8,21,1,0,0,8,8,5,1,0,0.233,0.304,0.244,2,2,4,22,1,4,41,25,1.64
mccumbr01,10,Brandon  McCumber,MSOE,2016,Jr,RHP/OF,39,114,100,6,24,3,0,0,14,10,12,0,2,0.24,0.319,0.27,2,1,1,27,3,0,28,30,0.93
mccumbr01,10,Brandon  McCumber,MSOE,2017,Sr,RHP/OF,40,191,168,29,52,10,0,1,19,12,16,0,3,0.31,0.38,0.387,7,0,4,65,11,4,57,39,1.46
mcelhbr01,26,Brendan  McElhaney,BEN,2010,Fr,RHP,3,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
mcfeejo01,16,Joey  McFeely,LAK,2016,Fr,OF/P,12,20,17,1,4,0,0,0,4,2,3,0,1,0.235,0.35,0.235,1,0,0,4,0,1,7,3,2.33
mchugco01,42,Connor  McHugh,ROCK,2014,Jr,OF,28,103,84,11,23,7,0,0,12,15,12,2,0,0.274,0.392,0.357,2,1,1,30,7,2,23,27,0.85
mchugco01,42,Connor  McHugh,ROCK,2015,Sr,OF,20,84,76,8,23,5,0,0,10,5,8,1,0,0.303,0.349,0.368,1,1,1,28,5,0,29,18,1.61
mckinlu01,19,Lucas  McKinney,DOM,2013,Fr,,40,162,124,15,33,12,1,0,17,18,34,8,1,0.266,0.408,0.379,13,2,5,47,13,0,28,29,0.97
mckinlu01,19,Lucas  McKinney,DOM,2014,Fr,C,40,152,118,15,30,3,0,1,19,16,22,1,2,0.254,0.383,0.305,11,4,3,36,4,3,31,39,0.79
mckinlu01,19,Lucas  McKinney,DOM,2015,Jr,C,25,88,70,10,15,4,0,1,11,9,14,1,1,0.214,0.353,0.314,6,0,3,22,5,2,17,23,0.74
mckinlu01,19,Lucas  McKinney,DOM,2016,Sr,C,42,198,162,31,50,9,0,1,22,17,24,3,1,0.309,0.426,0.383,17,1,1,62,10,6,47,38,1.24
mcknija01,11,Jacob  McKnight,ROCK,2015,Jr,P/OF,25,76,62,10,10,1,0,0,10,9,13,2,0,0.161,0.284,0.177,2,1,2,11,1,3,21,19,1.11
mcknija01,11,Jake  McKnight,ROCK,2013,Fr,OF/P,13,10,6,1,1,0,0,0,1,2,3,0,1,0.167,0.444,0.167,1,0,1,1,0,0,1,2,0.5
mcknija01,11,Jake  McKnight,ROCK,2014,So,P/OF,30,80,69,10,21,1,1,0,11,4,11,3,1,0.304,0.364,0.348,3,1,3,24,2,0,17,20,0.85
mclauji01,34,Jimmy  McLaughlin,BEN,2017,Fr,,39,157,145,23,45,13,0,0,17,7,37,2,2,0.31,0.35,0.4,3,2,0,58,13,2,30,33,0.91
mcmahry01,14,Ryan  McMahon,AUR,2012,Jr,C,25,100,90,11,29,4,0,1,17,7,19,0,0,0.322,0.378,0.4,1,0,2,36,5,0,25,15,1.67
mcmahry01,14,Ryan  McMahon,AUR,2013,Sr,C,30,125,103,17,34,7,0,2,26,19,14,0,1,0.33,0.435,0.456,1,1,1,47,9,2,26,28,0.93
mcmeemi01,23,Mitch  McMeen,BEN,2010,Jr,OF,33,110,96,21,29,8,2,0,12,4,20,3,2,0.302,0.352,0.427,4,1,5,41,10,1,24,22,1.09
mcmeemi01,23,Mitch  McMeen,BEN,2011,Sr,,15,39,31,7,7,3,0,0,3,3,5,4,0,0.226,0.333,0.323,2,0,3,10,3,1,13,8,1.63
mctagma01,35,Matt  McTague,CUC,2017,Sr,P,8,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,
meierje01,14,Jeremy  Meier,LAK,2010,Jr,INF/RHP,24,79,64,13,18,4,0,0,6,4,20,2,0,0.281,0.405,0.344,10,1,0,22,4,3,11,14,0.79
meierje01,14,Jeremy  Meier,LAK,2011,Fr,,29,108,86,15,18,2,0,0,5,12,31,7,2,0.209,0.358,0.233,8,0,2,20,2,0,26,11,2.36
melbyma01,47,Matt  Melbye,MSOE,2015,Fr,IF/P,21,45,40,2,4,0,0,0,0,5,9,0,0,0.1,0.2,0.1,0,0,0,4,0,2,19,6,3.17
melbyma01,72,Matt  Melbye,MSOE,2016,So,IF/RHP,13,25,20,8,7,3,0,0,2,4,8,0,0,0.35,0.48,0.5,1,0,0,10,3,1,4,1,4.0
melbyma01,72,Matt  Melbye,MSOE,2017,Jr,IF/P,15,49,47,3,8,0,0,0,1,2,9,0,0,0.17,0.204,0.17,0,0,0,8,0,4,23,6,3.83
memensa01,20,Sam  Memenga,MAR,2015,Sr,RHP,11,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
mendogu01,40,Gus  Mendoza,AUR,2014,Fr,INF,4,4,4,0,1,1,0,0,0,0,2,0,0,0.25,0.25,0.5,0,0,0,2,1,1,1,0,
merkmi01,22,Michael  Merk,MSOE,2010,Fr,OF/IF,39,184,157,49,66,18,5,6,33,20,17,1,2,0.42,0.5,0.713,6,1,0,112,29,1,27,42,0.64
meyerja01,45,Jake  Meyer,WLC,2013,Jr,OF/RHP,12,32,27,2,6,1,0,0,3,5,9,1,1,0.222,0.344,0.259,0,0,0,7,1,1,6,5,1.2
meyerja01,45,Jake  Meyer,WLC,2014,Sr,OF/RHP,9,24,21,2,1,0,0,0,4,2,6,0,0,0.048,0.13,0.048,0,0,1,1,0,0,8,5,1.6
meyerta01,25,Taylor  Meyer,WLC,2011,Fr,3B/1B,20,49,44,4,8,1,0,0,4,2,6,0,0,0.182,0.234,0.205,1,0,2,9,1,1,21,10,2.1
meyerta01,25,Taylor  Meyer,WLC,2012,So,1B/3B,13,22,20,1,4,0,0,0,3,1,4,0,0,0.2,0.227,0.2,0,1,0,4,0,1,3,8,0.38
meyerta01,25,Taylor  Meyer,WLC,2013,Jr,3B/1B,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,0,0,1,0,1,0,2,
meyerta01,25,Taylor  Meyer,WLC,2014,Sr,1B,12,38,35,4,11,1,0,0,4,2,5,0,0,0.314,0.368,0.343,1,0,0,12,1,1,8,10,0.8
meyergl01,21,Glen  Meyerhofer,CUW,2010,So,,15,8,7,2,2,0,0,0,2,1,1,0,0,0.286,0.375,0.286,0,0,0,2,0,1,4,0,
meyergl01,21,Glen  Meyerhofer,CUW,2011,Jr,,19,1,1,2,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,
michary01,9,Ryan  Michael,WLC,2015,Fr,,1,1,0,1,0,0,0,0,0,1,0,0,0,,1.0,,0,0,0,0,0,0,0,0,
michary01,9,Ryan  Michael,WLC,2016,So,C,24,67,55,7,10,1,0,0,7,6,7,0,0,0.182,0.292,0.2,3,1,2,11,1,3,29,8,3.63
michary01,9,Ryan  Michael,WLC,2017,Jr,C,14,51,47,5,12,0,0,0,7,1,10,0,0,0.255,0.28,0.255,1,1,1,12,0,0,13,13,1.0
michaau01,21,Austin  Michals,DOM,2017,Fr,P/1B,21,33,28,2,5,0,0,0,5,3,11,2,0,0.179,0.273,0.179,1,1,0,5,0,1,8,4,2.0
migligi01,24,Gino  Miglio,BEN,2010,Sr,C,25,90,75,13,25,5,0,0,10,7,10,3,0,0.333,0.419,0.4,4,0,4,30,5,3,24,14,1.71
miklaco01,24,Cole  Miklavcic,MAR,2013,Fr,OF,28,130,112,25,39,8,1,0,12,8,13,7,8,0.348,0.414,0.438,6,2,2,49,9,1,33,30,1.1
miklaco01,24,Cole  Miklavcic,MAR,2014,So,OF,35,172,138,32,47,4,1,0,19,25,10,11,7,0.341,0.455,0.384,4,0,5,53,5,1,43,37,1.16
miklaco01,24,Cole  Miklavcic,MAR,2015,Jr,OF,26,104,88,24,28,4,2,0,12,10,14,7,0,0.318,0.408,0.409,4,1,1,36,6,0,24,18,1.33
miklaco01,24,Cole  Miklavcic,MAR,2017,Sr,OF,39,162,145,23,50,11,1,0,15,13,17,6,6,0.345,0.394,0.434,0,2,2,63,12,5,38,38,1.0
mikloda01,13,David  Miklosi,MSOE,2012,So,3B/P,38,134,113,15,37,9,1,1,16,18,26,9,3,0.327,0.421,0.451,1,1,1,51,11,1,34,14,2.43
mikloda01,13,David  Miklosi,MSOE,2013,Jr,OF/P,30,131,113,17,26,9,3,1,24,13,26,3,1,0.23,0.321,0.389,3,2,0,44,13,2,32,21,1.52
mikloda01,13,David  Miklosi,MSOE,2014,Sr,OF/RHP,35,139,122,17,45,8,4,1,17,9,19,7,1,0.369,0.431,0.525,5,1,2,64,13,4,30,25,1.2
mikulje01,32,Jeremy  Mikula,LAK,2011,Fr,,1,5,5,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1.0
mikulje01,32,Jeremy  Mikula,LAK,2012,So,INF,9,11,10,0,3,0,0,0,1,1,3,0,0,0.3,0.364,0.3,0,0,0,3,0,0,4,0,
mikulje01,32,Jeremy  Mikula,LAK,2013,Fr,IF,8,15,11,0,2,0,0,0,0,3,2,0,0,0.182,0.4,0.182,1,0,0,2,0,0,4,2,2.0
mikulje01,32,Jeremy  Mikula,LAK,2014,Sr,1B,13,41,35,4,8,1,0,0,5,1,4,0,0,0.229,0.27,0.257,1,0,4,9,1,0,18,8,2.25
millame01,5,Medin  Milla,DOM,2017,Fr,3B/P,18,12,11,2,4,0,0,0,1,0,0,0,0,0.364,0.417,0.364,1,0,0,4,0,0,3,4,0.75
milleja01,38,Jake  Miller,MAR,2013,Jr,RHP,1,1,0,0,0,0,0,0,0,1,0,0,0,,1.0,,0,0,0,0,0,0,0,0,
milleke01,3,Kevin  Miller,ROCK,2011,Jr,,37,162,141,26,49,5,1,1,32,12,17,8,3,0.348,0.404,0.418,4,4,1,59,7,3,32,40,0.8
milleke01,3,Kevin  Miller,ROCK,2012,Sr,INF/C,40,187,157,32,53,11,1,0,33,14,13,6,4,0.338,0.41,0.42,8,4,4,66,12,2,44,48,0.92
millery01,18,Ryan  Miller,MSOE,2015,Jr,IF/P,25,97,89,8,25,4,0,0,8,5,14,1,0,0.281,0.34,0.326,3,0,0,29,4,0,24,24,1.0
millery01,18,Ryan  Miller,MSOE,2016,Sr,2B/RHP,41,156,136,18,34,5,0,0,14,13,25,0,0,0.25,0.338,0.287,5,0,2,39,5,3,35,37,0.95
millesh01,29,Shawn  Miller,CUC,2010,Fr,OF,34,144,119,29,39,5,0,0,12,13,17,9,2,0.328,0.41,0.37,5,2,5,44,5,3,44,20,2.2
millesh01,29,Shawn  Miller,CUC,2011,So,OF,44,176,153,40,50,8,2,0,27,14,19,9,6,0.327,0.393,0.405,4,2,3,62,10,2,38,46,0.83
millesh01,29,Shawn  Miller,CUC,2012,Jr,OF,47,211,185,46,74,16,4,1,40,14,3,8,1,0.4,0.455,0.546,7,3,2,101,21,4,55,48,1.15
millesh01,29,Shawn  Miller,CUC,2013,Sr,OF,46,220,184,46,64,15,1,4,35,20,11,12,6,0.348,0.44,0.505,12,2,2,93,20,3,55,48,1.15
milleto01,13,Tommy  Miller,MAR,2017,Fr,INF,28,73,58,9,15,3,0,0,7,10,17,12,1,0.259,0.386,0.31,2,0,3,18,3,0,13,14,0.93
millsty01,3,Tyler  Mills,MARN,2012,Fr,2B/OF,7,12,9,0,1,0,0,0,0,2,8,0,0,0.111,0.273,0.111,0,0,1,1,0,0,1,0,
milnequ01,6,Quinlan  Milne Rojek,DOM,2014,So,OF,33,116,101,14,31,2,0,0,13,8,9,2,0,0.307,0.366,0.327,2,1,4,33,2,1,26,34,0.76
milnequ01,6,Quinlan  Milne Rojek,DOM,2015,Jr,OF,37,147,128,20,39,6,0,1,10,13,18,3,1,0.305,0.379,0.375,3,1,2,48,7,2,32,38,0.84
milnequ01,6,Quinlan  Milne Rojek,DOM,2016,Sr,OF/P,42,154,131,20,31,6,0,0,17,12,30,3,0,0.237,0.336,0.282,8,1,2,37,6,0,24,45,0.53
milnequ01,4,Quinlan  Milne rojek,DOM,2013,Fr,,39,162,134,19,35,2,2,1,21,17,24,5,1,0.261,0.359,0.328,4,1,6,44,5,4,51,25,2.04
miranjo01,28,Jose  Miranda,ROCK,2017,Fr,C,35,139,111,16,31,8,0,2,20,12,13,0,0,0.279,0.424,0.405,16,0,0,45,10,2,33,32,1.03
mitteky01,2,Kyle  Mitter,BEN,2017,Fr,,9,15,12,2,3,1,0,0,2,2,1,0,0,0.25,0.4,0.333,1,0,0,4,1,1,3,5,0.6
mogenmi01,31,Mitch  Mogensen,EDG,2010,Jr,INF,24,76,64,9,21,2,1,0,14,7,17,0,1,0.328,0.434,0.391,5,0,0,25,3,3,19,7,2.71
mogenmi01,31,Mitch  Mogensen,EDG,2011,Sr,INF,25,57,52,6,15,2,0,0,8,3,15,1,0,0.288,0.339,0.327,1,0,1,17,2,1,10,11,0.91
mohrtr01,32,Travis  Mohr,ROCK,2010,Sr,,14,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
monsoja01,31,Jake  Monson,AUR,2013,Fr,IF,19,75,63,12,17,3,0,0,13,6,7,2,0,0.27,0.37,0.317,4,0,2,20,3,2,23,13,1.77
monsoja01,31,Jake  Monson,AUR,2014,So,INF,23,88,72,9,16,2,0,2,9,9,20,2,0,0.222,0.349,0.333,5,0,2,24,4,4,23,14,1.64
monsoja01,25,Jake  Monson,AUR,2015,Jr,IF,9,26,23,1,4,0,0,0,2,0,5,1,0,0.174,0.24,0.174,2,0,1,4,0,1,8,5,1.6
montaju01,10,Justin  Montalvo,BEN,2015,Jr,,24,16,12,4,2,0,0,0,2,1,5,0,1,0.167,0.313,0.167,2,1,0,2,0,0,4,2,2.0
montaju01,21,Justin  Montalvo,BEN,2016,Sr,,38,141,117,27,31,5,2,1,18,11,25,17,5,0.265,0.372,0.368,9,0,4,43,8,4,35,23,1.52
moranjo01,2,Joe  Moran,CUC,2013,Sr,3B,32,156,124,30,36,7,1,0,19,18,17,16,2,0.29,0.407,0.363,7,1,6,45,8,1,41,31,1.32
moranma01,21,Matt  Moran,AUR,2011,Fr,OF,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,
moranma01,21,Matt  Moran,AUR,2012,So,OF,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,
moranma01,21,Matt  Moran,AUR,2013,Jr,OF,3,5,3,1,1,0,0,0,0,1,1,0,0,0.333,0.6,0.333,1,0,0,1,0,0,0,1,
morelmi01,12,Mike  Morelli,DOM,2017,Fr,2B/OF,13,17,10,5,1,0,0,0,2,4,6,1,0,0.1,0.471,0.1,3,0,0,1,0,0,1,2,0.5
moronbr01,18,Brennan  Moroni,AUR,2010,Jr,C,4,13,10,3,6,3,0,0,7,1,1,0,0,0.6,0.692,0.9,2,0,0,9,3,0,1,2,0.5
vincega01,26,Garrett  Morris,LAK,2012,Sr,3B,38,117,98,16,27,5,0,0,17,10,10,5,0,0.276,0.357,0.327,3,1,5,32,5,2,33,28,1.18
mrowino01,31,Noel  Mrowiec,MSOE,2014,So,UT,12,36,28,4,5,0,0,0,0,4,6,0,1,0.179,0.343,0.179,3,0,1,5,0,0,10,8,1.25
mrowino01,45,Noel  Mrowiec,MSOE,2015,Jr,UT,13,9,8,1,1,1,0,0,0,1,4,0,0,0.125,0.222,0.25,0,0,0,2,1,0,2,1,2.0
mrowino01,45,Noel  Mrowiec,MSOE,2016,Sr,IF/OF,2,2,2,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
mrowity01,17,Tyler  Mrowiec,MSOE,2012,Jr,OF,1,2,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,
muehlot01,13,Otto  Muehlenberg,EDG,2010,Fr,UTL,2,2,2,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,0,0,0,1,0,0,1,0,
muehlot01,13,Otto  Muehlenberg,EDG,2011,So,UTL,3,5,4,0,0,0,0,0,0,1,2,1,0,0.0,0.2,0.0,0,0,0,0,0,0,1,1,1.0
muehlot01,13,Otto  Muehlenberg,EDG,2012,Jr,UT,10,19,12,1,1,0,0,0,2,4,7,1,0,0.083,0.389,0.083,2,0,1,1,0,0,4,0,
muehlot01,2,Otto  Muehlenberg,EDG,2013,Sr,UTL,12,40,33,4,6,0,0,0,8,1,7,1,0,0.182,0.216,0.182,1,2,3,6,0,1,9,12,0.75
muellda01,7,Daniel  Mueller,CUW,2010,Fr,,36,143,117,28,37,7,1,0,19,15,19,1,0,0.316,0.403,0.393,4,3,4,46,8,4,44,17,2.59
muellda01,7,Daniel  Mueller,CUW,2011,So,,38,166,141,32,41,10,1,1,26,19,9,6,1,0.291,0.378,0.397,2,2,2,56,12,3,45,43,1.05
muellda01,7,Daniel  Mueller,CUW,2012,Jr,IF,37,159,130,19,33,1,0,0,11,19,9,4,2,0.254,0.359,0.262,3,1,6,34,1,1,55,38,1.45
muellda01,7,Daniel  Mueller,CUW,2013,Sr,INF,42,188,158,35,56,11,2,1,29,19,9,4,2,0.354,0.432,0.468,5,3,3,74,14,4,48,45,1.07
mulliry01,26,Ryan  Mullin,BEN,2012,So,1B,44,196,146,30,46,9,2,2,32,34,18,5,2,0.315,0.454,0.445,8,6,2,65,13,4,42,41,1.02
mulliry01,12,Ryan  Mullin,BEN,2013,Jr,,44,210,160,34,44,8,1,2,36,38,17,10,2,0.275,0.428,0.375,7,3,2,60,11,3,54,45,1.2
mulliry01,12,Ryan  Mullin,BEN,2014,Sr,INF,41,186,151,23,55,13,1,2,28,30,12,8,2,0.364,0.481,0.503,4,0,1,76,16,5,38,39,0.97
mullian01,22,Andrew  Mullins,BEN,2011,So,,16,34,29,2,6,1,0,0,0,2,8,0,0,0.207,0.303,0.241,2,0,1,7,1,0,7,9,0.78
mulvama01,3,Matt  Mulvaney,AUR,2010,Sr,OF,39,119,103,17,26,3,0,0,22,7,17,6,0,0.252,0.31,0.282,2,1,6,29,3,3,40,25,1.6
murphja01,10,Jack  Murphy,WLC,2016,Fr,OF,5,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,0,0,1,0,0,1,1,1.0
murphja01,10,Jack  Murphy,WLC,2017,So,3B/1B,3,3,3,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
